best_seller,course_rating_avarage,course_price,num_of_buyers_students,amount_of_instructor_studnets,num_articles,video_time_length,number_of_languages,last_update,instructor_rank,amount_of_what_you_will_learn_count,amount_of_requirments_count,amount_of_companies_support,course_rating_amount
0,4.6,59.9,2475,252826,3,11.5,2,2280,4.4,5,6,5,311
0,4.5,59.9,2886,59139,1,1.5,2,1185,4.5,5,5,0,16
0,4.2,59.9,2728,6989,2,1.5,2,820,4.0,5,6,0,65
0,4.3,59.9,2907,138738,2,6.5,2,1430,4.1,5,6,0,162
0,4.4,59.9,9716,9716,2,2.0,2,2340,4.4,4,5,0,259
0,4.5,59.9,26305,201179,3,8.5,2,305,4.3,3,6,0,306
0,4.0,59.9,8252,30265,2,1.0,2,2675,4.3,3,7,0,154
0,4.2,59.9,766,43431,1,1.0,2,760,4.4,4,5,0,29
0,4.2,59.9,4703,23943,1,11.0,2,275,4.3,6,5,5,677
0,4.8,59.9,7388,9,17,19.5,2,0,4.6,6,5,5,696
0,4.7,59.9,527,21400,18,2.0,2,60,4.5,8,7,0,50
0,4.1,59.9,959,12478,21,6.0,2,215,4.5,4,7,5,80
0,4.9,59.9,3954,11754,8,3.0,2,120,4.4,7,5,0,62
0,4.8,59.9,4789,4837,3,5.0,2,120,4.8,7,6,0,44
0,4.7,59.9,5636,5636,14,9.0,2,185,4.7,9,6,5,761
0,5.0,59.9,139,11798,10,4.0,2,245,4.8,6,6,0,7
0,3.6,59.9,1806,1863,19,8.0,2,365,3.8,7,6,0,319
0,4.3,59.9,9265,28936,1,1.0,2,1645,4.1,7,7,0,67
0,4.6,59.9,11104,22416,1,1.5,2,1975,4.2,4,6,0,462
0,4.2,59.9,358,18030,7,3.0,2,1460,4.2,12,6,0,39
0,4.3,59.9,2084,11754,6,5.0,2,550,4.4,5,6,0,14
0,4.6,59.9,13565,56491,2,1.0,2,1795,4.3,1,5,0,346
0,4.7,59.9,259,7207,2,2.0,2,550,4.2,7,6,0,30
0,5.0,59.9,18,25,2,1.5,2,365,4.9,7,5,0,0
0,4.4,59.9,42622,25443,5,2.5,2,30,4.3,3,7,0,429
0,4.3,59.9,20233,726094,1,7.0,2,335,4.1,11,6,0,82
0,3.7,59.9,161,84941,3,10.0,2,305,4.0,42,5,0,22
0,4.2,59.9,5538,19897,9,2.0,2,880,4.3,6,5,0,151
0,4.4,59.9,5157,25148,4,1.5,2,700,4.5,8,6,5,651
1,4.2,59.9,934,36512,11,9.5,2,455,4.2,6,7,0,224
0,4.5,59.9,10276,171,10,7.0,2,580,4.5,9,6,0,171
0,4.2,59.9,1804,3573,1,1.5,2,30,4.5,1,6,0,15
0,4.4,59.9,6342,143017,102,3.0,2,120,4.6,4,6,0,358
0,4.6,59.9,721,10024,1,2.0,2,60,4.6,5,6,0,22
0,4.6,59.9,5377,136060,4,3.5,2,90,4.5,4,6,5,332
0,4.7,59.9,2958,152413,4,3.0,2,365,4.5,8,6,0,15
0,4.3,59.9,15438,143531,7,3.5,2,790,4.4,5,6,0,270
0,4.5,59.9,76769,135560,1,1.0,2,90,4.4,9,6,0,1345
0,4.5,59.9,8696,298772,3,1.0,2,1005,4.5,3,5,5,2577
0,4.3,59.9,31720,75710,2,18.5,2,150,4.3,4,5,0,222
0,4.4,59.9,946,1294973,1,4.0,2,1975,4.3,1,6,0,79
0,4.0,59.9,6262,6303,2,7.5,2,790,4.0,8,5,0,135
0,4.5,59.9,724,1294973,1,5.0,2,1975,4.3,2,6,0,55
0,4.6,59.9,1635,152413,1,2.5,2,485,4.5,13,6,0,16
0,4.3,59.9,27,27,1,2.0,2,1035,4.3,4,6,0,7
0,4.1,59.9,87,87,2,2.0,2,640,4.1,7,6,0,16
0,4.5,59.9,1539,843638,7,1.0,2,215,4.4,4,5,0,17
0,4.4,59.9,3526,201179,1,7.0,2,215,4.3,4,5,0,15
0,4.5,59.9,848,152413,5,2.0,2,335,4.5,6,5,0,9
0,4.2,59.9,5584,80049,1,2.0,2,90,4.5,2,6,0,92
0,4.2,59.9,1006,96126,1,2.0,2,580,4.2,11,6,0,60
0,4.3,59.9,5329,11111,2,2.0,2,850,4.3,4,5,0,77
0,4.4,59.9,657,115051,3,1.0,2,880,4.4,8,5,0,26
0,4.1,59.9,2176,2456,13,1.5,2,2495,4.3,5,5,0,119
0,4.4,59.9,2619,76570,1,5.0,2,150,4.3,11,6,0,123
0,4.0,59.9,1008,96338,1,2.0,2,580,4.1,11,6,0,61
0,3.5,59.9,3,23,2,1.0,2,640,4.1,3,6,0,2
0,3.6,59.9,282,46320,4,2.0,2,2405,4.0,4,6,0,48
0,4.5,59.9,8744,299937,3,1.0,2,1005,4.5,3,5,5,2600
0,4.3,59.9,10385,1163096,1,4.5,2,60,4.2,4,5,0,38
0,4.1,59.9,563,728213,3,1.0,2,60,4.1,6,5,0,3
1,4.7,59.9,73523,9,31,22.5,5,0,4.6,5,7,5,14042
1,4.8,59.9,167200,1391992,2,28.0,12,0,4.7,13,5,5,36322
0,4.7,59.9,70959,370092,2,21.0,8,90,4.7,6,6,5,22813
0,4.7,59.9,48557,7632,1,18.5,8,550,4.7,4,5,5,7632
1,4.8,59.9,15286,20824,1,13.0,2,90,4.8,5,6,0,1461
0,4.8,59.9,3627,310940,3,14.0,2,90,4.7,7,6,5,509
1,4.6,59.9,8275,9,1,22.0,2,395,4.5,5,6,5,800
0,4.5,59.9,301847,435647,143,30.0,6,90,4.5,7,5,5,69843
0,4.4,59.9,358867,112545,1,6.0,2,150,4.4,4,7,5,33639
0,4.3,59.9,1643,1754,11,7.5,2,90,4.3,18,9,0,96
0,4.7,59.9,2757,83010,4,21.0,2,425,4.5,9,6,0,726
0,4.6,59.9,4803,9,2,11.5,2,580,4.5,5,6,5,857
0,4.8,59.9,377,377,7,12.0,2,30,4.8,10,6,0,96
0,4.5,59.9,78082,26002,15,5.5,7,1370,4.5,4,6,5,21982
0,4.6,59.9,2275,564098,2,8.5,2,120,4.6,19,5,0,45
0,4.7,59.9,22482,87290,2,9.5,2,60,4.4,4,5,0,73
0,4.8,59.9,311,2080,2,18.5,2,30,4.6,10,6,0,74
0,4.8,59.9,32900,370092,1,16.0,2,880,4.7,8,6,5,5861
0,4.5,59.9,1395,345101,1,6.5,2,120,4.5,6,6,5,212
0,4.6,59.9,12534,410215,1,20.5,2,0,4.6,5,6,5,3269
0,4.6,59.9,25077,1267325,2,11.5,6,1340,4.7,7,6,5,5831
0,4.7,59.9,4712,1252,7,13.0,2,760,4.6,7,6,5,1005
0,4.7,59.9,15295,197,9,8.5,2,485,4.6,7,6,0,1418
0,4.7,59.9,11286,36,4,5.5,2,60,4.5,8,5,5,73
0,4.7,59.9,3334,20824,1,2.5,2,90,4.8,6,6,0,281
0,4.9,59.9,42,304663,2,9.0,2,0,4.4,14,6,0,6
0,4.4,59.9,423783,49654,1,17.0,2,215,4.3,5,5,0,12938
0,5.0,59.9,9214,71637,2,7.0,2,1400,4.3,5,5,0,250
0,4.9,59.9,4725,39563,9,17.0,2,1095,4.5,1,6,0,52
0,4.9,59.9,2516,2516,1,2.0,2,90,4.9,6,6,0,66
0,4.3,59.9,4765,237331,3,15.0,2,30,4.5,25,5,0,128
0,4.3,59.9,2248,804799,1,13.0,2,1945,4.2,5,6,0,137
0,4.5,59.9,8576,55950,1,2.0,2,90,4.4,7,5,0,42
0,4.5,59.9,251,313,4,11.5,2,60,4.1,8,6,0,54
0,4.4,59.9,25030,286464,3,8.5,2,215,4.3,6,7,0,182
0,4.7,59.9,6608,34658,1,4.0,2,215,4.6,8,6,0,53
0,4.6,59.9,9158,17982,6,4.0,2,2160,4.6,3,6,0,1447
0,4.6,59.9,2092,146423,3,3.0,2,150,4.6,11,6,0,154
0,4.7,59.9,5426,172361,5,14.0,2,975,4.6,6,6,0,1141
0,4.5,59.9,49,237331,3,4.5,2,30,4.5,18,5,0,10
0,4.5,59.9,628,41970,7,23.5,2,30,4.5,11,5,0,13
0,4.3,59.9,18124,55950,2,13.0,2,150,4.4,4,5,0,99
0,4.6,59.9,95,237331,3,7.5,2,30,4.5,28,5,0,32
1,4.3,59.9,6819,18521,3,21.0,2,0,4.4,9,6,0,197
0,4.9,59.9,15651,15651,1,2.0,2,820,4.9,3,6,0,381
0,4.8,59.9,410,172361,3,5.5,2,1005,4.6,4,6,0,31
0,4.4,59.9,3480,6524,7,25.0,2,215,4.1,18,8,0,96
0,4.7,59.9,3884,172361,5,28.0,2,975,4.6,6,6,0,868
0,4.7,59.9,225,804799,1,2.5,2,670,4.2,1,6,0,25
0,4.4,59.9,8940,11643,1,7.0,2,670,4.3,5,5,0,1927
0,4.2,59.9,43858,246414,1,5.5,2,0,4.2,14,6,5,1575
0,4.8,59.9,182,8459,1,2.0,2,395,4.4,13,6,0,47
0,4.9,59.9,52,52,15,4.5,2,730,4.9,4,6,0,10
0,4.0,59.9,38293,4781,2,13.0,3,700,4.5,5,6,5,1138
0,4.6,59.9,1720,728213,2,13.0,2,215,4.1,7,5,0,16
0,4.9,59.9,207,207,1,2.0,2,1035,4.9,4,6,0,43
0,4.4,59.9,4645,19076,4,7.5,2,395,4.6,1,6,5,443
0,4.6,59.9,1133,175157,1,19.0,2,245,4.2,8,6,0,9
0,4.8,59.9,93,483,1,7.0,2,670,4.7,2,6,0,14
0,4.9,59.9,9402,9402,2,4.0,2,610,4.9,6,6,0,110
0,4.6,59.9,12955,846318,25,5.5,2,945,4.4,2,6,0,158
0,4.6,59.9,404,81070,7,4.5,2,215,4.3,12,6,0,43
0,4.2,59.9,8494,237331,2,3.5,2,30,4.5,12,5,0,99
0,4.2,59.9,261,6524,5,26.0,2,215,4.1,19,7,0,31
0,4.2,59.9,47791,33178,7,4.0,2,2280,4.6,2,6,5,1310
0,4.6,59.9,28860,61089,1,6.5,2,1125,4.6,5,5,0,402
0,4.9,59.9,20653,61105,1,6.0,2,820,4.6,4,6,0,249
0,4.7,59.9,10821,260490,3,5.0,2,30,4.5,2,5,0,339
0,4.7,59.9,303,804799,1,6.0,2,670,4.2,1,6,0,52
0,4.7,59.9,243,1295806,1,1.5,2,1975,4.3,1,6,0,28
0,4.7,59.9,9540,9540,2,8.0,2,395,4.7,7,6,0,141
0,4.6,59.9,32113,104435,7,2.5,2,550,4.5,6,6,0,137
0,4.4,59.9,11053,2504,2,16.0,2,305,4.1,14,6,0,145
0,4.2,59.9,137,6524,1,12.5,2,215,4.1,8,6,0,11
0,4.8,59.9,27874,104435,5,2.5,2,700,4.5,5,6,0,180
0,4.5,59.9,5388,9,1,10.0,2,1280,3.9,4,6,0,308
0,4.8,59.9,8806,25395,3,4.5,2,640,4.4,6,6,0,503
0,4.5,59.9,12546,206351,5,10.0,2,2465,4.0,5,5,0,404
0,4.4,59.9,19332,258387,4,11.0,2,2920,4.3,1,6,0,571
0,4.1,59.9,10379,21663,1,2.0,2,455,4.7,6,6,0,180
0,3.8,59.9,430,14316,1,4.0,2,580,4.4,12,6,0,91
0,3.6,59.9,25893,381,2,4.5,2,610,3.7,12,6,0,241
0,4.6,59.9,148,37,2,1.0,2,790,4.5,1,5,0,6
0,4.7,59.9,161,804799,1,3.5,2,670,4.2,3,6,0,23
0,4.3,59.9,10940,804799,1,5.0,2,670,4.2,1,6,0,242
0,4.4,59.9,23300,94708,2,2.5,2,365,4.4,6,6,5,3687
0,4.1,59.9,920,8957,1,3.0,2,305,4.4,4,6,0,53
0,4.2,59.9,5208,8772,1,1.0,2,1400,4.2,3,5,0,150
0,4.2,59.9,283629,1268800,2,5.5,2,90,4.3,6,5,0,2314
0,4.2,59.9,3597,304765,1,5.0,2,395,4.2,21,6,5,736
0,4.0,59.9,9166,846318,4,2.0,2,945,4.4,5,6,0,88
0,4.0,59.9,13974,18489,1,2.5,2,2890,4.2,6,6,0,289
0,4.3,59.9,1677,586548,2,5.5,2,485,4.5,16,6,0,63
0,3.9,59.9,72165,86,1,7.5,2,2495,4.3,4,5,0,1526
0,4.6,59.9,45480,115852,2,8.0,2,1245,4.3,5,6,0,241
0,3.9,59.9,4031,4031,4,2.0,2,1280,3.9,5,6,0,93
0,3.6,59.9,1663,76072,2,7.0,2,945,4.2,6,6,0,71
0,4.3,59.9,2452,175157,8,9.5,2,1675,4.2,6,6,0,240
0,4.1,59.9,920,8958,1,3.0,2,305,4.4,4,6,0,53
0,4.6,59.9,32113,104436,7,2.5,2,550,4.5,6,6,0,137
0,4.6,59.9,1573,23993,1,3.5,2,1885,4.2,5,6,0,21
0,4.3,59.9,1241,161056,1,2.0,2,215,4.4,4,5,0,37
0,4.5,59.9,18335,846318,9,3.5,2,215,4.4,4,6,0,212
0,4.1,59.9,1476,22204,17,7.0,2,2465,4.0,10,6,0,24
0,4.4,59.9,23728,56537,1,9.0,2,640,4.3,9,5,0,365
0,4.2,59.9,7974,846318,2,2.0,2,945,4.4,5,6,0,60
0,4.2,59.9,740,81070,7,5.0,2,215,4.3,5,6,0,45
0,4.0,59.9,9141,728213,1,2.5,2,365,4.1,8,6,0,62
0,4.0,59.9,28767,71989,8,4.5,2,760,4.2,5,5,0,365
0,4.2,59.9,18447,176362,33,8.5,2,850,4.4,8,6,0,396
0,4.4,59.9,508,1295806,1,1.5,2,1975,4.3,1,6,0,41
0,4.5,59.9,6019,13514,6,7.0,2,1550,4.5,10,6,0,628
0,4.4,59.9,585,229,2,10.0,2,215,4.4,8,6,0,30
0,4.2,59.9,2207,41452,8,7.0,2,610,4.3,3,5,0,414
0,4.1,59.9,1680,804799,1,9.0,2,670,4.2,3,6,0,48
0,3.7,59.9,10256,18283,8,3.5,2,610,4.2,15,5,0,69
0,3.7,59.9,2781,719,20,3.0,2,2310,4.0,11,6,0,35
0,3.8,59.9,9413,2628,2,2.5,2,1215,4.1,6,5,0,52
0,4.3,59.9,1152,86408,12,2.5,2,1705,4.5,4,6,0,136
0,4.0,59.9,4140,846318,11,4.5,2,215,4.4,3,5,0,44
0,4.4,59.9,18927,846318,7,2.0,2,215,4.4,6,5,0,158
0,3.7,59.9,14192,846318,10,2.0,2,945,4.4,3,6,0,126
0,4.2,59.9,3003,128836,1,2.0,2,0,3.8,4,6,0,67
0,4.2,59.9,1772,846318,2,2.0,2,945,4.4,8,6,0,45
0,3.8,59.9,5458,6806,1,7.0,3,850,4.4,5,6,0,36
0,4.0,59.9,6529,846318,9,2.0,2,945,4.4,4,6,0,55
0,4.1,59.9,351,23993,6,1.0,2,2555,4.2,5,6,0,49
1,4.6,59.9,61487,24,49,26.0,8,0,4.7,12,7,5,10090
0,4.9,59.9,2131,20824,1,4.5,2,90,4.8,3,6,0,133
0,5.0,59.9,98,6002,2,11.5,2,60,4.7,6,6,0,16
0,4.7,59.9,1020,247912,2,5.5,2,30,4.3,10,6,0,5
0,3.9,59.9,2986,57593,18,29.0,2,90,4.0,7,6,0,36
0,4.8,59.9,70,237331,9,20.0,2,30,4.5,54,5,0,15
0,4.9,59.9,261,237331,5,18.0,2,30,4.5,50,5,0,59
0,4.5,59.9,63,846318,9,10.0,2,60,4.4,6,6,0,7
0,4.5,59.9,413,237331,3,12.5,2,30,4.5,17,5,0,44
0,4.6,59.9,23,3533,2,3.0,2,90,4.2,11,6,0,4
0,5.0,59.9,10,8528,3,1.5,2,120,4.5,5,5,0,3
1,4.5,59.9,5304,17093,15,17.5,2,60,4.4,13,6,0,986
0,5.0,59.9,14,3533,1,5.5,2,245,4.2,11,6,0,3
0,4.2,59.9,178,237331,3,15.0,2,30,4.5,37,5,0,31
0,4.6,59.9,12,18,2,4.5,2,335,4.7,5,5,0,3
1,4.6,59.9,17621,26621,5,4.5,2,150,4.6,13,5,5,3737
0,3.7,59.9,29313,728213,2,20.5,2,365,4.1,14,6,0,200
0,4.6,59.9,7,97,3,2.5,2,395,4.5,2,6,0,2
0,4.3,59.9,286071,1268800,5,11.5,2,580,4.3,9,5,0,3927
0,4.4,59.9,53,63418,3,4.5,2,245,4.5,2,6,0,25
0,4.3,59.9,1590,2185,1,10.5,2,455,4.1,12,7,0,190
0,4.6,59.9,18481,175157,5,17.5,2,1215,4.2,5,6,0,156
0,4.3,59.9,217,237331,4,22.0,2,30,4.5,42,5,0,35
0,4.2,59.9,228,6524,6,18.5,2,215,4.1,5,6,0,24
0,4.8,59.9,2017,846318,12,4.0,2,150,4.4,3,6,5,102
0,4.3,59.9,1264,1523,4,4.5,2,515,4.5,3,6,0,176
0,4.3,59.9,4818,237331,5,20.5,2,30,4.5,30,5,0,109
0,4.7,59.9,238,13691,2,4.0,2,2250,4.4,2,6,0,33
0,4.5,59.9,109,264,33,4.0,2,365,4.6,17,6,0,12
0,4.4,59.9,96,256,4,25.0,2,700,4.4,2,6,0,15
0,4.7,59.9,520,9094,1,1.0,2,305,4.2,4,6,0,8
0,4.6,59.9,30,48,2,11.0,2,365,4.6,8,6,0,2
0,4.5,59.9,197,237331,5,10.0,2,0,4.5,22,5,0,46
0,4.6,59.9,58686,846318,76,10.5,2,150,4.4,9,6,0,577
0,4.6,59.9,14580,304765,1,1.5,2,610,4.2,12,6,0,206
0,4.8,59.9,11913,728213,1,7.5,2,365,4.1,30,5,0,60
0,4.6,59.9,4795,86408,14,3.5,6,1430,4.5,4,6,5,1001
0,3.9,59.9,3965,57593,20,31.0,2,215,4.0,8,6,0,52
0,4.6,59.9,277,21825,21,24.5,2,1310,4.3,4,6,0,22
0,3.5,59.9,21258,846318,12,3.5,2,90,4.4,3,6,0,150
0,3.8,59.9,10647,171870,1,2.5,2,915,4.0,6,6,0,161
0,4.5,59.9,466,8559,4,3.0,2,455,4.3,1,7,5,49
0,4.8,59.9,1073,2069,1,3.0,2,485,4.0,1,6,0,15
0,4.4,59.9,23791,29408,1,11.5,2,975,4.6,6,6,0,638
0,4.1,59.9,15513,15513,29,21.0,2,2525,4.1,2,6,0,1962
0,4.6,59.9,731,81070,5,7.5,2,215,4.3,17,6,0,38
0,4.1,59.9,12,14,27,1.0,2,245,4.2,4,7,0,2
0,3.7,59.9,25921,728213,17,10.0,2,365,4.1,20,6,0,163
0,3.8,59.9,6323,6323,1,1.0,2,365,3.8,4,6,0,121
0,4.6,59.9,34299,846318,7,1.5,2,215,4.4,3,6,5,263
0,4.8,59.9,2573,846318,7,2.5,2,215,4.4,3,5,0,23
0,4.3,59.9,557,21825,3,27.0,2,1185,4.3,8,6,0,149
0,4.0,59.9,4199,586548,1,4.5,2,485,4.5,13,6,0,69
0,3.7,59.9,429,10370,9,4.5,2,1215,4.3,4,7,0,91
0,4.4,59.9,1895,728213,2,15.5,2,305,4.1,8,5,0,17
0,4.7,59.9,334,1972,5,1.0,2,880,4.4,1,6,0,24
0,4.1,59.9,143,6524,5,16.0,2,30,4.1,5,6,0,16
0,4.3,59.9,30,557,92,12.5,2,365,3.9,8,7,0,8
0,4.5,59.9,2897,11643,1,11.5,2,1095,4.3,7,5,0,122
0,4.4,59.9,23695,25437,5,8.0,2,305,4.0,13,6,0,151
0,4.1,59.9,25373,25373,2,3.5,2,455,4.1,8,6,0,422
0,3.8,59.9,51823,304663,1,3.0,2,0,4.4,7,6,5,292
0,4.5,59.9,14346,72891,1,12.0,2,1280,3.9,6,6,0,192
0,4.3,59.9,600,81070,3,3.0,2,215,4.3,7,6,0,34
0,3.7,59.9,991,991,1,12.0,2,455,3.7,7,6,0,188
0,4.1,59.9,11541,728213,1,1.0,2,365,4.1,7,6,0,141
0,4.2,59.9,12058,66,1,4.0,2,850,4.2,6,6,0,84
0,4.2,59.9,1490,1490,2,2.0,2,150,4.2,8,6,0,9
0,3.9,59.9,7165,115852,6,3.5,2,275,4.3,4,6,0,34
0,4.2,59.9,37415,846318,8,2.0,2,945,4.4,4,6,0,246
0,4.4,59.9,105,9094,2,1.0,2,215,4.2,4,6,0,20
0,4.2,59.9,8285,8285,4,9.0,2,820,4.2,5,5,0,114
0,3.7,59.9,24503,25860,3,2.0,2,2280,3.7,4,6,0,677
0,4.2,59.9,2461,728213,1,7.5,2,365,4.1,24,5,0,21
0,3.9,59.9,927,927,7,2.0,2,610,3.9,5,7,0,78
0,4.1,59.9,34834,34834,1,4.0,2,2340,4.1,13,6,0,237
0,4.1,59.9,2910,81070,6,5.5,2,215,4.3,5,7,0,95
0,4.3,59.9,149,1092,1,19.5,2,670,3.9,7,5,0,42
0,4.3,59.9,8623,45566,5,8.5,2,1735,4.4,31,6,0,71
0,3.8,59.9,32,69,6,3.5,2,1825,4.1,1,6,0,8
0,4.1,59.9,1371,81070,5,6.0,2,215,4.3,11,7,0,47
0,3.7,59.9,2223,3812,1,3.0,2,305,3.8,13,6,0,6
0,4.2,59.9,30525,522380,1,2.5,2,1645,4.1,4,5,0,198
0,4.3,59.9,133,164,1,4.5,2,1280,4.2,5,6,0,33
0,3.6,59.9,169,2069,1,2.0,2,485,4.0,5,6,0,24
0,3.9,59.9,10056,12379,1,3.5,2,1095,4.4,6,6,0,114
0,3.7,59.9,5076,5200,7,1.0,2,150,4.3,14,6,0,55
0,4.2,59.9,18,13886,1,2.5,2,0,4.4,7,5,0,12
0,3.7,59.9,58,5135,3,3.0,2,1215,4.3,9,6,0,6
0,3.9,59.9,24,176362,35,12.5,2,850,4.4,9,6,0,7
0,4.4,59.9,885,846318,5,2.0,2,945,4.4,4,6,0,13
0,4.2,59.9,10629,846318,8,4.0,2,120,4.4,3,6,5,252
0,4.0,59.9,4313,2069,1,3.0,2,485,4.0,1,6,0,33
0,3.9,59.9,327,9481,1,4.5,2,455,4.1,5,5,0,52
0,4.0,59.9,526,804799,1,3.0,2,670,4.2,1,6,0,89
0,4.2,59.9,305,1295806,1,2.5,2,1975,4.3,1,6,0,21
0,3.8,59.9,9093,505161,20,7.5,2,850,4.3,17,6,0,56
0,4.0,59.9,369,369,1,9.5,2,2340,4.0,1,6,0,35
0,4.3,59.9,77,6015,2,3.5,2,2405,4.4,3,6,0,11
0,3.7,59.9,136,198350,1,5.0,2,2310,4.2,7,6,0,8
0,4.6,59.9,1091,1244034,6,5.0,2,120,4.7,6,6,5,208
0,4.6,59.9,95956,370092,2,21.5,8,915,4.7,6,6,5,29021
0,4.7,59.9,10196,247912,2,4.5,2,90,4.3,8,6,0,79
1,4.5,59.9,32996,86,1,6.0,6,1460,4.3,6,6,5,6456
0,4.5,59.9,124,237387,11,28.5,2,30,4.5,79,5,0,30
1,4.6,59.9,961,5927,30,21.0,2,30,4.8,45,9,5,92
0,4.5,59.9,1657,1252,7,17.5,2,245,4.6,5,6,5,247
0,4.8,59.9,1082,804799,1,5.5,2,700,4.2,4,6,0,15
0,4.6,59.9,16482,264364,12,8.5,2,700,4.5,12,5,5,4066
0,4.6,59.9,13527,368278,1,10.0,2,1065,4.6,13,6,0,544
0,4.3,59.9,765,155,1,3.5,2,395,4.3,7,6,5,155
0,4.6,59.9,37273,53089,13,20.0,3,0,4.6,8,7,5,5519
0,4.3,59.9,15422,205895,1,1.5,2,30,4.3,4,6,0,206
0,4.8,59.9,320,370,10,17.5,2,185,4.7,7,5,0,38
0,4.7,59.9,22,33032,1,3.5,2,90,4.4,6,5,0,7
0,5.0,59.9,135,44430,1,11.5,2,120,4.4,6,6,0,3
0,4.7,59.9,4711,30714,1,22.5,2,485,4.5,23,7,0,284
0,4.7,59.9,178568,36,1,17.0,2,335,4.5,6,6,0,2335
0,4.6,59.9,13,13,2,1.5,2,1430,4.6,4,6,0,2
0,4.4,59.9,9931,19706,3,2.0,2,365,4.4,9,6,5,868
0,4.7,59.9,6177,112545,1,3.0,7,150,4.4,4,6,5,981
0,4.2,59.9,809,30714,1,13.5,2,485,4.5,16,7,0,109
0,4.6,59.9,3864,24024,5,9.5,2,0,4.7,3,5,5,653
0,4.7,59.9,19786,104436,3,2.5,2,670,4.5,8,6,0,64
0,4.6,59.9,609,8459,2,2.5,2,395,4.4,4,6,0,158
0,4.7,59.9,72,61345,9,3.5,2,2250,4.5,7,6,0,19
0,4.7,59.9,1188,26849,4,8.5,2,30,4.7,6,6,0,196
0,4.7,59.9,4322,81075,4,4.0,2,215,4.3,4,6,0,104
0,4.7,59.9,3481,86408,15,2.5,2,1705,4.5,3,6,0,339
0,4.3,59.9,553,237387,4,22.0,2,30,4.5,37,5,0,28
0,4.3,59.9,8852,2504,6,18.5,2,305,4.1,8,6,0,62
0,4.4,59.9,11815,2069,1,24.5,2,485,4.0,10,6,0,264
0,4.0,59.9,58,94,18,1.5,2,2130,3.8,10,6,0,11
0,4.8,59.9,347,53136,2,3.5,2,0,4.6,6,6,0,54
0,4.2,59.9,265,237387,5,27.5,2,30,4.5,41,5,0,28
0,4.2,59.9,38765,304663,1,1.5,2,0,4.4,5,6,0,184
0,4.7,59.9,787,6506,3,4.5,2,215,4.6,8,6,5,162
0,4.6,59.9,6101,44856,4,7.5,2,1400,4.5,4,6,5,535
0,4.6,59.9,996,728213,5,2.0,2,150,4.1,6,6,0,7
0,4.4,59.9,21658,8459,1,1.5,7,610,4.4,15,6,5,1424
0,3.5,59.9,1562,134,34,1.5,2,880,3.8,4,6,0,109
0,4.3,59.9,251,33081,2,1.5,2,1370,4.2,3,6,0,19
0,4.1,59.9,12382,586679,1,1.5,7,150,4.5,3,6,5,810
0,4.5,59.9,3932,82717,17,8.0,2,275,4.4,13,7,0,47
0,4.1,59.9,80,5890,1,2.5,2,120,4.3,5,6,0,9
0,4.2,59.9,2882,23993,3,1.5,2,640,4.2,3,6,0,363
0,4.1,59.9,7058,2504,1,2.5,2,305,4.1,12,5,0,20
0,4.2,59.9,109,72,1,2.5,2,395,4.2,12,6,0,17
0,4.6,59.9,19117,1295806,1,4.5,2,1975,4.3,1,6,0,192
0,3.6,59.9,2440,141392,15,26.0,2,1185,4.5,10,7,0,296
0,4.4,59.9,14840,22370,1,6.0,2,305,4.0,13,5,0,205
0,4.6,59.9,133,133,1,1.0,2,1340,4.6,5,5,0,7
0,4.5,59.9,11163,11163,6,2.0,2,1005,4.5,6,6,0,149
0,4.0,59.9,10245,804894,1,7.5,2,700,4.2,4,6,0,77
0,4.2,59.9,130,72891,1,7.0,2,1280,3.9,4,6,0,8
0,4.5,59.9,7050,846405,1,3.5,2,945,4.4,6,6,0,71
0,4.2,59.9,4724,846405,5,1.5,2,945,4.4,3,6,0,58
1,4.7,59.9,120,28364,4,4.5,2,90,4.6,8,5,0,10
0,4.3,59.9,62,28297,4,8.0,2,790,4.5,4,6,0,9
0,4.6,59.9,34609,522381,1,1.5,2,1645,4.1,5,5,0,396
0,4.8,59.9,1552,846405,4,1.0,2,215,4.4,2,6,5,44
0,4.4,59.9,23031,72891,1,2.5,2,1280,3.9,2,6,0,735
0,4.4,59.9,362,362,1,1.0,2,305,4.4,5,6,0,3
0,4.3,59.9,1458,846405,6,2.0,2,945,4.4,4,6,5,32
0,4.3,59.9,7264,728238,1,1.0,2,365,4.1,6,6,0,90
0,4.5,59.9,188,13514,4,3.0,2,1580,4.5,6,7,0,33
0,4.1,59.9,92836,21825,4,5.0,2,760,4.3,9,6,0,612
0,3.9,59.9,3511,846405,3,1.0,2,945,4.4,2,6,0,76
0,4.0,59.9,7,3534,1,5.0,2,215,4.2,12,5,0,2
0,3.6,59.9,3066,7359,1,20.5,2,550,4.4,5,5,0,5
0,4.5,59.9,26,87640,1,4.5,2,185,3.9,6,5,0,4
0,4.3,59.9,3166,846405,9,1.0,2,945,4.4,2,6,5,72
0,4.5,59.9,1338,31861,6,9.0,2,730,4.2,9,5,0,87
0,4.6,59.9,433,24591,2,8.0,2,1155,4.4,5,6,5,72
0,4.4,59.9,1515,1515,1,8.5,2,150,4.4,8,6,0,7
0,4.1,59.9,16413,846405,12,2.5,2,945,4.4,4,6,0,59
0,4.0,59.9,6052,846405,56,10.5,2,945,4.4,2,6,0,124
0,4.6,59.9,10110,846405,8,2.0,2,945,4.4,2,6,5,70
